code,time,buy_no,sell_no,price,vol,amount
000584,133230690,6217406,7889983,6.52,1,652
000584,133230690,6217410,7889983,6.52,3,1955
000584,133230690,6273504,7889983,6.52,7,4564
000584,133230690,6273639,7889983,6.52,45,29339
000584,133230690,6307023,7889983,6.52,1,652
000584,133230690,6311897,7889983,6.52,48,31295
000584,133351720,6311897,7934257,6.52,2,1304
000584,133351720,6312920,7934257,6.52,5,3260
000584,133351720,6333581,7934257,6.52,1,652
000584,133351720,6340313,7934257,6.52,1,652
000584,133351720,6485386,7934257,6.52,46,29991
000584,133351720,6499651,7934257,6.52,20,13040
000584,133351720,6519608,7934257,6.52,6,3911
000584,133351720,6553253,7934257,6.52,1,652
000584,133351720,6577999,7934257,6.52,1,652
000584,133351720,6578000,7934257,6.52,1,652
000584,133351720,6612863,7934257,6.52,1,652
000584,133351720,6646206,7934257,6.52,50,32599
000584,133351720,6661731,7934257,6.52,3,1955
000584,133351720,6737823,7934257,6.52,4,2608
000584,133351720,6756739,7934257,6.52,2,1304
000584,133351720,6891201,7934257,6.52,1,652
000584,133351720,6907800,7934257,6.52,14,9128
000584,133351720,6909168,7934257,6.52,10,6520
000584,133351720,7298159,7934257,6.52,10,6520
000584,133351720,7575011,7934257,6.52,52,33904
000584,133351720,7891483,7934257,6.52,1,652
000584,133351720,7897924,7934257,6.52,12,7823
000584,133351720,7930412,7934257,6.52,10,6520
000584,133352320,7934663,7934257,6.52,246,160392
000584,133439780,7961104,7955077,6.53,14,9142
000584,133448510,7965903,7955077,6.53,5,3265
000584,133451160,7967164,7955077,6.53,1,653
000584,133451320,7967303,7955267,6.53,1,653
000584,133512300,7968029,7980163,6.53,1,653
000584,133621570,7968983,8026690,6.53,5,3265
000584,133621570,7968984,8026690,6.53,2,1306
000584,133621570,7971281,8026690,6.53,3,1959
000584,133621570,7981155,8026690,6.53,1,653
000584,133626640,7936184,8029849,6.52,1,652
000584,133626640,7937165,8029849,6.52,2,1304
000584,133626640,7941971,8029849,6.52,5,3260
000584,133626640,7958202,8029849,6.52,4,2608
000584,133626640,7963490,8029849,6.52,4,2608
000584,133626640,7981371,8029849,6.52,11,7171
000584,133626640,7987612,8029849,6.52,10,6520
000584,133626640,8002538,8029849,6.52,13,8476
000584,133631130,8032695,7873619,6.54,19,12426
000584,133655320,8047960,8047214,6.53,83,54199
000584,133657170,8048978,8047214,6.53,2,1306
000584,133657180,8048987,8047214,6.53,1,653
000584,133657180,8048989,8047214,6.53,1,653
000584,133657180,8048991,8047214,6.53,1,653
000584,133657180,8048993,8047214,6.53,1,653
000584,133657210,8049015,8047214,6.53,1,653
000584,133657210,8049017,8047214,6.53,1,653
000584,133657270,8049043,8047214,6.53,1,653
000584,133657270,8049049,8047214,6.53,1,653
000584,133657330,8049087,8047214,6.53,2,1306
000584,133657340,8049092,8047214,6.53,2,1306
000584,133657350,8049099,8047214,6.53,1,653
000584,133657350,8049121,8047214,6.53,1,653
000584,133706860,8055000,7873619,6.54,1,654
000584,133748250,8049130,8080218,6.53,2,1306
000584,133748250,8049137,8080218,6.53,1,653
000584,133748250,8049139,8080218,6.53,1,653
000584,133748250,8049143,8080218,6.53,3,1959
000584,133748250,8049151,8080218,6.53,1,653
000584,133748250,8049157,8080218,6.53,1,653
000584,133748250,8049170,8080218,6.53,1,653
000584,133751100,8081918,7873619,6.54,5,3270
000584,133751100,8081920,7873619,6.54,11,7194
000584,133751100,8081922,7873619,6.54,5,3270
000584,133751100,8081924,7873619,6.54,6,3924
000584,133751180,8081983,7873619,6.54,2,1308
000584,133751230,8082038,7873619,6.54,4,2616
000584,133751230,8082040,7873619,6.54,2,1308
000584,133751260,8082048,7873619,6.54,7,4578
000584,133751260,8082050,7873619,6.54,4,2616
000584,133751330,8082141,7873619,6.54,1,654
000584,133751400,8082197,7873619,6.54,5,3270
000584,133751500,8082285,7873619,6.54,1,654
000584,133751520,8049170,8082316,6.53,1,653
000584,133751660,8082438,7873619,6.54,1,654
000584,133751900,8082588,7873619,6.54,10,6540
000584,133751900,8082590,7873619,6.54,5,3270
000584,133751990,8082661,7873619,6.54,4,2616
000584,133753540,8049170,8083507,6.53,2,1306
000584,133753540,8049199,8083507,6.53,2,1306
000584,133753540,8049218,8083507,6.53,3,1959
000584,133753540,8049222,8083507,6.53,2,1306
000584,133753540,8049223,8083507,6.53,1,653
000584,133754400,8084047,7873619,6.54,1,654
000584,133754680,8084268,7873619,6.54,1,654
000584,133754680,8084272,7873619,6.54,1,654
000584,133754730,8084339,7873619,6.54,1,654
000584,133759980,8087634,7873619,6.54,4,2616
000584,133800800,8088327,7873619,6.54,1,654
000584,133829670,8106108,7873619,6.54,1,654
000584,133830160,8106406,7873619,6.54,1,654
000584,133844600,8049246,8115162,6.53,1,653
000584,133844600,8049412,8115162,6.53,9,5877
000584,133844600,8049695,8115162,6.53,1,653
000584,133844600,8050625,8115162,6.53,7,4571
000584,134001050,8167311,7873619,6.54,116,75864
000584,134001050,8167311,8014843,6.54,3,1962
000584,134001050,8167311,8042264,6.54,45,29430
000584,134001050,8167311,8043365,6.54,1,654
000584,134001050,8167311,8063471,6.54,8,5232
000584,134001050,8167311,8099354,6.54,50,32700
000584,134001050,8167311,8132727,6.54,1,654
000584,134021510,8181380,7866501,6.55,50,32750
000584,134021510,8181380,7970689,6.55,49,32095
000584,134021510,8181380,7997335,6.55,31,20305
000584,134021510,8181380,8031185,6.55,14,9170
000584,134021510,8181380,8053248,6.55,10,6550
000584,134021510,8181380,8177406,6.55,88,57640
000584,134025760,8184173,8177406,6.55,13,8515
000584,134055710,8167311,8204518,6.54,9,5886
000584,134123300,8167311,8223296,6.54,5,3270
000584,134133020,8229460,8177406,6.55,3,1965
000584,134155820,8244549,8177406,6.55,11,7205
000584,134215460,8257132,8177406,6.55,16,10480
000584,134223320,8262126,8177406,6.55,9,5895
000584,134229220,8265573,8177406,6.55,3,1965
000584,134232480,8167311,8267649,6.54,12,7848
000584,134232480,8168788,8267649,6.54,2,1308
000584,134237850,8270953,8177406,6.55,18,11790
000584,134253090,8280701,8177406,6.55,20,13100
000584,134308700,8168794,8290620,6.54,4,2616
000584,134308700,8174720,8290620,6.54,3,1962
000584,134310150,8174720,8291494,6.54,7,4578
000584,134310150,8175795,8291494,6.54,3,1962
000584,134315470,8294968,8177406,6.55,19,12445
000584,134315470,8294968,8252406,6.55,1,655
000584,134315470,8294968,8256158,6.55,5,3275
000584,134315470,8294968,8287900,6.55,14,9170
000584,134318230,8294968,8296594,6.55,11,7205
000584,134318290,8296643,8296596,6.55,4,2620
000584,134318310,8296664,8296596,6.55,1,655
000584,134325710,8300991,8296596,6.55,6,3930
000584,134325710,8300991,8296609,6.55,2,1310
000584,134325710,8300991,8296635,6.55,3,1965
000584,134335160,8306231,8296635,6.55,8,5240
000584,134335160,8306231,8299587,6.55,1,655
000584,134411750,8328164,8312007,6.55,1,655
000584,134412210,8328164,8328479,6.55,3,1965
000584,134412300,8328164,8328585,6.55,5,3275
000584,134412350,8328626,8328585,6.55,1,655
000584,134412350,8328628,8328585,6.55,1,655
000584,134423110,8175795,8334814,6.54,3,1962
000584,134423110,8177060,8334814,6.54,2,1308
000584,134433060,8340015,8328585,6.55,1,655
000584,134433060,8340015,8330859,6.55,9,5895
000584,134440020,8343961,8330859,6.55,15,9825
000584,134440590,8344245,8330859,6.55,7,4585
000584,134454330,8351911,8330859,6.55,1,655
000584,134455590,8352642,8330859,6.55,11,7205
000584,134521660,8367885,8330859,6.55,1,655
000584,134543180,8177062,8379360,6.54,1,654
000584,134543180,8178585,8379360,6.54,4,2616
000584,134607530,8393361,8330859,6.55,50,32750
000584,134625620,8402849,8330859,6.55,11,7205
000584,134629080,8178585,8404603,6.54,6,3924
000584,134629080,8206009,8404603,6.54,2,1308
000584,134629080,8238720,8404603,6.54,9,5886
000584,134632890,8406508,8330859,6.55,20,13100
000584,134740130,8238720,8439982,6.54,18,11772
000584,134748330,8238720,8443754,6.54,6,3924
000584,134755710,8447331,8330859,6.55,11,7205
000584,134808180,8453803,8330859,6.55,64,41920
000584,134808180,8453803,8331929,6.55,1,655
000584,134808180,8453803,8350484,6.55,15,9825
000584,134808180,8453803,8370707,6.55,5,3275
000584,134808180,8453803,8374976,6.55,15,9825
000584,134851160,8475466,8374976,6.55,2,1310
000584,134851160,8475470,8374976,6.55,3,1965
000584,134851460,8475848,8374976,6.55,15,9825
000584,134857110,8479135,8374976,6.55,18,11790
000584,134900090,8481175,8374976,6.55,2,1310
000584,134903120,8483085,8374976,6.55,1,655
000584,134903900,8483729,8374976,6.55,6,3930
000584,134911040,8487997,8374976,6.55,35,22925
000584,134911040,8487997,8377400,6.55,112,73360
000584,134911040,8487997,8405147,6.55,1,655
000584,134911040,8487997,8411629,6.55,20,13100
000584,134911040,8487997,8418364,6.55,6,3930
000584,134911040,8487997,8421250,6.55,109,71395
000584,134911040,8487997,8438144,6.55,3,1965
000584,134911040,8487997,8450751,6.55,14,9170
000584,134912190,8488612,8450751,6.55,2,1310
000584,134912200,8488617,8450751,6.55,11,7205
000584,134912200,8488619,8450751,6.55,4,2620
000584,134912200,8488619,8469205,6.55,1,655
000584,134912270,8488654,8469205,6.55,6,3930
000584,134912320,8488691,8469205,6.55,2,1310
000584,134912360,8488735,8469205,6.55,1,655
000584,134912360,8488735,8475457,6.55,1,655
000584,134925470,8496326,6720594,6.56,4,2630
000584,134925470,8496326,6790618,6.56,5,3280
000584,134925470,8496326,6856185,6.56,1,1305
000584,134927800,8497570,6856185,6.56,1,656
000584,134932390,8488735,8500159,6.55,12,7860
000584,134932390,8489184,8500159,6.55,15,9825
000584,134932390,8489188,8500159,6.55,14,9170
000584,134932390,8489191,8500159,6.55,1,655
000584,134932390,8490307,8500159,6.55,1,655
000584,134932390,8490316,8500159,6.55,1,655
000584,134932390,8490317,8500159,6.55,1,655
000584,134932390,8490318,8500159,6.55,3,1965
000584,134932390,8490319,8500159,6.55,1,655
000584,134932390,8490320,8500159,6.55,5,3275
000584,134932390,8490373,8500159,6.55,2,1310
000584,134932390,8490407,8500159,6.55,6,3930
000584,134932390,8490965,8500159,6.55,13,8515
000584,134949720,8510334,8500159,6.55,256,167680
000584,134957430,8514824,8500159,6.55,10,6550
000584,135000820,8516811,8500159,6.55,1,655
000584,135011150,8522972,8500159,6.55,30,19650
000584,135012370,8523835,8500159,6.55,14,9170
000584,135015360,8525638,8500159,6.55,7,4585
000584,135016750,8526540,8500159,6.55,7,4585
000584,135055670,8550741,6856185,6.56,11,7216
000584,135057030,8526540,8551552,6.55,5,3275
000584,135128970,8571478,6856185,6.56,16,10502
000584,135128970,8571478,6935217,6.56,2,1961
000584,135142960,8526540,8580039,6.55,3,1965
000584,135223650,8526540,8607265,6.55,3,1965
000584,135225570,8608489,6935217,6.56,11,7216
000584,135237770,8617223,6935217,6.56,10,6560
000584,135310300,8642951,6935217,6.56,3,1974
000584,135310300,8642951,6983552,6.56,16,10496
000584,135310300,8642951,7182458,6.56,4,3273
000584,135355530,8673902,7182458,6.56,11,7216
000584,135412280,8526540,8684688,6.55,8,5240
000584,135412280,8527381,8684688,6.55,1,655
000584,135412280,8527435,8684688,6.55,1,655
000584,135412280,8527447,8684688,6.55,2,1310
000584,135412280,8543035,8684688,6.55,48,31440
000584,135417910,8688348,7182458,6.56,15,9840
000584,135524000,8731725,7182458,6.56,19,12470
000584,135524000,8731725,7221028,6.56,10,6560
000584,135525620,8732722,7335879,6.56,9,5910
000584,135525620,8732722,7429995,6.56,1,1305
000584,135527080,8543035,8733559,6.55,2,1310
000584,135544200,8543035,8744643,6.55,3,1965
000584,135559810,8543035,8755312,6.55,47,30785
000584,135559810,8547255,8755312,6.55,3,1965
000584,135635050,8547255,8777605,6.55,5,3275
000584,135653910,8571772,8789062,6.55,10,6550
000584,135655600,8790207,7429995,6.56,8,5254
000584,135655600,8790207,7481103,6.56,2,1961
000584,135655830,8571772,8790340,6.55,5,3275
000584,135655830,8578837,8790340,6.55,1,655
000584,135701790,8793847,7481103,6.56,7,4598
000584,135701790,8793847,7558829,6.56,1,1305
000584,135706550,8578837,8796943,6.55,3,1965
000584,135708970,8578837,8798307,6.55,6,3930
000584,135708970,8583497,8798307,6.55,1,655
000584,135708970,8618262,8798307,6.55,1,655
000584,135708970,8666569,8798307,6.55,1,655
000584,135708970,8666570,8798307,6.55,1,655
000584,135708970,8683585,8798307,6.55,10,6550
000584,135719290,8717561,8804408,6.55,4,2620
000584,135719290,8720458,8804408,6.55,1,655
000584,135719290,8739064,8804408,6.55,5,3275
000584,135733700,8739064,8812892,6.55,20,13100
000584,135741590,8739064,8817448,6.55,3,1965
000584,135744300,8739064,8819081,6.55,6,3930
000584,135744300,8745135,8819081,6.55,4,2620
000584,135749260,8745135,8822449,6.55,6,3930
000584,135749260,8747706,8822449,6.55,3,1965
000584,135749260,8800417,8822449,6.55,10,6550
000584,135749260,8805382,8822449,6.55,13,8515
000584,135812570,8805382,8835908,6.55,5,3275
000584,135825600,8843289,7558829,6.56,8,5254
000584,135825600,8843289,7562884,6.56,2,1961
000584,135834860,8805382,8848386,6.55,3,1965
000584,135837700,8805382,8850123,6.55,1,655
000584,135844170,8805382,8853682,6.55,4,2633
000584,135857140,8805382,8861229,6.55,1,655
000584,135857990,8805382,8861708,6.55,16,10480
000584,135910150,8805382,8868708,6.55,42,28151
000584,135910150,8830471,8868708,6.55,7,4598
000584,135924320,8830471,8876892,6.55,2,1951
000584,135924320,8856542,8876892,6.55,2,1323
000584,135927280,8856542,8878546,6.55,2,1310
000584,135943400,8856542,8887702,6.55,5,3275
000584,135955590,8894692,7562884,6.56,4,2630
000584,135955590,8894692,7667598,6.56,1,656
000584,135955590,8894692,7685076,6.56,5,3929
000584,140103250,8856542,8936660,6.55,1,655
000584,140118240,8945709,7685076,6.56,10,6560
000584,140125770,8950541,7685076,6.56,11,7216
000584,140140470,8856542,8961135,6.55,3,2606
000584,140140470,8869983,8961135,6.55,2,1310
000584,140140470,8879379,8961135,6.55,5,3275
000584,140140470,8889801,8961135,6.55,30,19650
000584,140140470,8900392,8961135,6.55,3,1965
000584,140140470,8901205,8961135,6.55,1,655
000584,140140470,8901207,8961135,6.55,2,1310
000584,140140470,8901212,8961135,6.55,1,655
000584,140140470,8901214,8961135,6.55,5,3275
000584,140140470,8909988,8961135,6.55,47,30798
000584,140145180,8909988,8965006,6.55,16,11121
000584,140145180,8911230,8965006,6.55,11,7218
000584,140146050,8911230,8965890,6.55,32,20960
000584,140148610,8911230,8967774,6.55,6,4571
000584,140149000,8912957,8968202,6.55,1,655
000584,140149080,8912957,8968274,6.55,3,1965
000584,140149620,8912957,8968650,6.55,1,1296
000584,140149620,8931260,8968650,6.55,1,655
000584,140200310,8976780,8969190,6.55,3,1965
000584,140206800,8238720,8981832,6.54,5,3270
000584,140226460,8238720,8994564,6.54,100,65400
000584,140233710,8999237,8969190,6.55,10,6550
000584,140237610,8238720,9001521,6.54,10,6540
000584,140248350,8238720,9007868,6.54,17,11118
000584,140249010,9008413,8969190,6.55,4,2633
000584,140255700,9012618,8982523,6.55,11,7205
000584,140310140,9021770,8982523,6.55,10,6550
000584,140312230,8238720,9023007,6.54,1,654
000584,140339590,8238720,9039484,6.54,5,3270
000584,140346330,8238720,9043411,6.54,47,30738
000584,140358320,8238720,9050611,6.54,16,10464
000584,140413960,8238720,9059672,6.54,100,65400
000584,140425680,9066582,8982523,6.55,11,7205
000584,140433840,9071329,8982523,6.55,6,3930
000584,140505690,8238720,9090748,6.54,50,32700
000584,140508220,8238720,9092406,6.54,2,1308
000584,140509250,8238720,9092959,6.54,20,13080
000584,140541330,9117884,8982523,6.55,7,4585
000584,140543440,9119473,8982523,6.55,3,1965
000584,140549130,8238720,9124019,6.54,10,6540
000584,140551150,8238720,9125277,6.54,1,654
000584,140555580,9128935,8982523,6.55,11,7205
000584,140601210,8238720,9133338,6.54,62,40548
000584,140609780,8238720,9140286,6.54,21,13734
000584,140609780,8252240,9140286,6.54,1,654
000584,140609780,8327185,9140286,6.54,40,26160
000584,140609780,8442476,9140286,6.54,38,24852
000584,140616540,9145149,8982523,6.55,1,655
000584,140618160,8442476,9146114,6.54,1,654
000584,140623840,8442476,9150370,6.54,56,36624
000584,140624150,8442476,9150604,6.54,1,654
000584,140626680,8442476,9152528,6.54,8,5232
000584,140636710,8442476,9159575,6.54,5,3270
000584,140636960,8442476,9159826,6.54,7,4578
000584,140637440,8442476,9160117,6.54,28,18312
000584,140658640,8442476,9175307,6.54,24,15696
000584,140658640,8486059,9175307,6.54,6,3924
000584,140703440,8486059,9178659,6.54,10,6540
000584,140705080,8486059,9179843,6.54,5,3270
000584,140709800,9183520,8982523,6.55,2,1310
000584,140711740,8486059,9185044,6.54,29,18966
000584,140711740,8667894,9185044,6.54,16,10464
000584,140711740,8997491,9185044,6.54,5,3270
000584,140711740,9022704,9185044,6.54,10,6540
000584,140711740,9058151,9185044,6.54,10,6540
000584,140711740,9072355,9185044,6.54,5,3270
000584,140711740,9080046,9185044,6.54,10,6540
000584,140711740,9089187,9185044,6.54,39,25506
000584,140711740,9114194,9185044,6.54,10,6540
000584,140712020,9185283,9185044,6.54,8,5232
000584,140725750,9195233,9185044,6.54,11,7194
000584,140732830,8051167,9200281,6.53,1,653
000584,140732830,8051170,9200281,6.53,3,1959
000584,140732830,8070276,9200281,6.53,50,32650
000584,140732830,8140266,9200281,6.53,5,3265
000584,140732830,8145081,9200281,6.53,31,20243
000584,140740170,8145081,9205945,6.53,9,5877
000584,140740170,8242440,9205945,6.53,10,6530
000584,140740170,8341090,9205945,6.53,20,13060
000584,140740170,8378970,9205945,6.53,2,1306
000584,140740170,9055503,9205945,6.53,1,653
000584,140742230,9055503,9207263,6.53,2,1306
000584,140756370,9055503,9217485,6.53,2,1306
000584,140757160,9217990,9217485,6.53,1,653
000584,140757160,9217992,9217485,6.53,1,653
000584,140757180,9218003,9217485,6.53,1,653
000584,140757180,9218005,9217485,6.53,1,653
000584,140757180,9218007,9217485,6.53,1,653
000584,140757180,9218009,9217485,6.53,1,653
000584,140757270,9218098,9217485,6.53,1,653
000584,140757270,9218100,9217485,6.53,1,653
000584,140810620,9228093,9185044,6.54,8,5232
000584,140822440,9218103,9236856,6.53,1,653
000584,140822440,9218111,9236856,6.53,1,653
000584,140822440,9218124,9236856,6.53,1,653
000584,140822440,9218192,9236856,6.53,1,653
000584,140822440,9218330,9236856,6.53,1,653
000584,140822440,9218336,9236856,6.53,1,653
000584,140822440,9218355,9236856,6.53,1,653
000584,140822440,9218387,9236856,6.53,1,653
000584,140822440,9218543,9236856,6.53,1,653
000584,140822440,9218559,9236856,6.53,1,653
000584,140822440,9218766,9236856,6.53,1,653
000584,140822440,9218909,9236856,6.53,1,653
000584,140822440,9220424,9236856,6.53,9,5877
000584,140822440,9220427,9236856,6.53,5,3265
000584,140822440,9228521,9236856,6.53,1,653
000584,140834160,9245971,9236856,6.53,66,43098
000584,140834160,9245971,9236932,6.53,260,169780
000584,140834160,9245971,9237980,6.53,2,1306
000584,140834160,9245971,9185044,6.54,39,25506
000584,140834160,9245971,9186566,6.54,20,13080
000584,140834160,9245971,9188835,6.54,20,13080
000584,140834160,9245971,9193439,6.54,50,32700
000584,140834160,9245971,9232464,6.54,10,6540
000584,140846860,9254662,8982523,6.55,11,7205
000584,140855820,9260763,8982523,6.55,11,7205
000584,140912910,9273163,8982523,6.55,6,3930
000584,140922520,9245971,9279403,6.54,33,21582
000584,140922520,9247222,9279403,6.54,1,654
000584,140922520,8034382,9279403,6.52,1,652
000584,140922520,8046587,9279403,6.52,25,16299
000584,140944400,9294011,9279415,6.54,7,4578
000584,140944400,9294011,9283075,6.54,5,3270
000584,140949790,9294011,9297644,6.54,1,654
000584,141025780,9318965,8982523,6.55,11,7205
000584,141056150,9337736,8982523,6.55,15,9825
000584,141118360,9294011,9353129,6.54,1,654
000584,141118830,9294011,9353538,6.54,15,9810
000584,141125160,9294011,9357258,6.54,17,11118
000584,141145150,9294011,9368293,6.54,1,654
000584,141156100,9374248,8982523,6.55,11,7205
000584,141233530,9294011,9395955,6.54,10,6540
000584,141245160,9402919,8982523,6.55,11,7205
000584,141245580,9403209,8982523,6.55,11,7205
000584,141247710,9404350,8982523,6.55,2,1310
000584,141314330,9294011,9419560,6.54,5,3270
000584,141316980,9294011,9421149,6.54,9,5886
000584,141325900,9425979,8982523,6.55,48,31453
000584,141325900,9425979,8992519,6.55,30,19650
000584,141325900,9425979,9004095,6.55,20,13100
000584,141325900,9425979,9038588,6.55,2,1310
000584,141325900,9425979,9039053,6.55,31,20305
000584,141325900,9425979,9079140,6.55,3,1965
000584,141325900,9425979,9091656,6.55,2,1310
000584,141325900,9425979,9104502,6.55,5,3275
000584,141325900,9425979,9123806,6.55,36,23580
000584,141325900,9425979,9145111,6.55,20,13100
000584,141325900,9425979,9158449,6.55,207,135585
000584,141325900,9425979,9158825,6.55,20,13100
000584,141325900,9425979,9168852,6.55,3,1965
000584,141325900,9425979,9184775,6.55,20,13100
000584,141325900,9425979,9202858,6.55,10,6550
000584,141325900,9425979,9227706,6.55,35,22925
000584,141325900,9425979,9290456,6.55,7,5226
000584,141326140,9426134,9290456,6.55,2,1323
000584,141326140,9426134,9307893,6.55,8,5881
000584,141327100,9426715,9308054,6.55,6,4571
000584,141327160,9426741,9315739,6.55,3,2606
000584,141327210,9426786,9315739,6.55,3,1978
000584,141327210,9426786,9333589,6.55,1,655
000584,141327210,9426786,9349369,6.55,3,2606
000584,141327790,9427146,9349369,6.55,14,9170
000584,141330370,9294011,9428458,6.54,15,9810
000584,141338320,9432793,9349369,6.55,15,9825
000584,141339340,9433360,9349369,6.55,5,3275
000584,141340080,9433795,9349369,6.55,7,4585
000584,141345170,9436354,9349369,6.55,4,2620
000584,141345170,9436356,9349369,6.55,1,655
000584,141345170,9436358,9349369,6.55,3,1965
000584,141345270,9436422,9349369,6.55,1,655
000584,141345280,9436436,9349369,6.55,1,655
000584,141345330,9436462,9349369,6.55,7,4585
000584,141345340,9436469,9349369,6.55,2,1310
000584,141345420,9436516,9349369,6.55,3,1965
000584,141345440,9436534,9349369,6.55,1,655
000584,141345560,9436614,9349369,6.55,3,1965
000584,141345560,9436616,9349369,6.55,3,1965
000584,141345610,9436681,9349369,6.55,1,655
000584,141345640,9436696,9349369,6.55,1,655
000584,141345710,9436743,9349369,6.55,2,1310
000584,141345730,9436752,9349369,6.55,3,1965
000584,141346040,9436937,9349369,6.55,3,1965
000584,141346040,9436941,9349369,6.55,1,655
000584,141346130,9437002,9349369,6.55,1,655
000584,141346280,9437109,9349369,6.55,1,655
000584,141348120,9438091,9349369,6.55,12,7860
000584,141350480,9439433,9349369,6.55,1,668
000584,141350480,9439433,9358979,6.55,9,5895
000584,141351200,9439809,9371575,6.55,2,1951
000584,141354550,9441812,9371575,6.55,2,1323
000584,141354550,9441812,9379618,6.55,1,655
000584,141354550,9441812,9395583,6.55,8,5881
000584,141405070,9447746,9395583,6.55,10,6550
000584,141408600,9294574,9449627,6.54,1,654
000584,141408600,9294575,9449627,6.54,2,1308
000584,141408600,9331767,9449627,6.54,16,10464
000584,141408600,9371758,9449627,6.54,1,654
000584,141408600,9388028,9449627,6.54,1,654
000584,141408600,9399386,9449627,6.54,19,12426
000584,141408600,9399408,9449627,6.54,2,1308
000584,141408600,9399422,9449627,6.54,1,654
000584,141408600,9399440,9449627,6.54,1,654
000584,141408600,9399444,9449627,6.54,4,2616
000584,141408600,9399473,9449627,6.54,2,1308
000584,141408600,9401128,9449627,6.54,1,654
000584,141408600,9434869,9449627,6.54,4,2616
000584,141409120,9450008,9449627,6.54,1,654
000584,141409120,9450010,9449627,6.54,1,654
000584,141409190,9450052,9449627,6.54,4,2616
000584,141409320,9450143,9449627,6.54,1,654
000584,141409440,9450208,9449627,6.54,1,654
000584,141409500,9450262,9449627,6.54,1,654
000584,141409530,9450275,9449627,6.54,1,654
000584,141409650,9450377,9449627,6.54,1,654
000584,141412140,9451553,9449627,6.54,1,654
000584,141412180,9451596,9449627,6.54,1,654
000584,141412290,9451701,9449627,6.54,1,654
000584,141412490,9451855,9449627,6.54,1,654
000584,141415270,9453274,9449627,6.54,1,654
000584,141415380,9453351,9449627,6.54,1,654
000584,141455850,9475209,9449627,6.54,11,7194
000584,141526930,9492040,9449627,6.54,17,11118
000584,141526930,9492040,9458673,6.54,26,17004
000584,141526930,9492040,9471558,6.54,20,13080
000584,141526930,9492040,9474213,6.54,4,2616
000584,141526930,9492040,9484662,6.54,5,3270
000584,141534710,9496472,9395583,6.55,5,3275
000584,141538980,9492040,9498820,6.54,28,18312
000584,141538980,9492318,9498820,6.54,2,1308
000584,141607810,9492318,9514545,6.54,1,654
000584,141607810,9492321,9514545,6.54,9,5886
000584,141607810,9499256,9514545,6.54,11,7194
000584,141625870,9523621,9395583,6.55,6,3943
000584,141625870,9523621,9407220,6.55,4,3261
000584,141636310,9499256,9529074,6.54,1,654
000584,141651600,9499256,9536951,6.54,18,11772
000584,141651600,9504823,9536951,6.54,15,9810
000584,141653960,9538182,9536951,6.54,7,4578
000584,141653960,9538182,9407220,6.55,5,3288
000584,141653960,9538182,9415553,6.55,1,655
000584,141653960,9538182,9436973,6.55,5,3275
000584,141653960,9538182,9437398,6.55,500,327500
000584,141653960,9538182,9438214,6.55,72,47160
000584,141653960,9538182,9439403,6.55,50,32750
000584,141653960,9538182,9439408,6.55,141,92355
000584,141653960,9538182,9450725,6.55,18,12431
000584,141712350,9552276,9450725,6.55,1,655
000584,141712350,9552280,9450725,6.55,3,1965
000584,141716460,9555090,9450725,6.55,2,1310
000584,141716850,9555283,9450725,6.55,1,668
000584,141716850,9555283,9452525,6.55,5,3275
000584,141716850,9555283,9469680,6.55,16,11121
000584,141718170,9555994,9469680,6.55,5,3275
000584,141718350,9556128,9469680,6.55,4,2620
000584,141718400,9556197,9469680,6.55,9,5895
000584,141730880,9545598,9563857,6.54,1,654
000584,141733550,9565273,9469680,6.55,1,655
000584,141733980,9565497,9469680,6.55,17,11135
000584,141736360,9566602,9469680,6.55,13,8528
000584,141736360,9566602,9527574,6.55,2,1951
000584,141739380,9568227,9527574,6.55,3,1965
000584,141755650,9577224,9527574,6.55,7,4585
000584,141755770,9577287,9527574,6.55,7,4598
000584,141755770,9577287,9541276,6.55,5,3275
000584,141755770,9577287,9566131,6.55,25,16375
000584,141755770,9577287,9574826,6.55,28,18981
000584,141756160,9577452,9574826,6.55,11,7205
000584,141801500,9580931,9574826,6.55,2,1310
000584,141803690,9582296,9574826,6.55,2,1310
000584,141821810,9545598,9593463,6.54,1,654
000584,141832050,9545598,9599092,6.54,4,2616
000584,141832050,9549207,9599092,6.54,1,654
000584,141832050,9549479,9599092,6.54,4,2616
000584,141832050,9557641,9599092,6.54,2,1308
000584,141832050,9558299,9599092,6.54,4,2616
000584,141835870,9601281,9574826,6.55,6,3943
000584,141835870,9601281,9584014,6.55,9,5895
000584,141835870,9601281,9584315,6.55,500,327500
000584,141835870,9601281,9585389,6.55,484,317661
000584,141839650,9603442,9585389,6.55,5,3275
000584,141845070,9563478,9606894,6.54,20,13080
000584,141859740,9616236,9585389,6.55,28,18340
000584,141900690,9616887,9585389,6.55,28,18340
000584,141900850,9616997,9585389,6.55,54,35383
000584,141900850,9616997,9590376,6.55,6,3930
000584,141903310,9616997,9618375,6.55,39,26186
000584,141903310,9617019,9618375,6.55,27,17685
000584,141903310,9617357,9618375,6.55,2,1323
000584,141908830,9618455,9621891,6.55,2,1951
000584,141908830,9618457,9621891,6.55,2,1323
000584,141911020,9618457,9623217,6.55,3,2606
000584,141915630,9625824,9623217,6.55,4,2620
000584,141924160,9630415,9623217,6.55,2,1323
000584,141924160,9630415,7685076,6.56,8,5890
