code,time,price,vol,type,order_type,order_no
000584,93612030,6.42,6,2,1,968457
000584,93612480,6.42,5,2,1,969309
000584,93612950,6.41,40,2,2,970229
000584,93613210,6.4,5,2,2,970663
000584,93615180,6.41,1,2,1,973580
000584,93615180,6.41,1,2,1,973582
000584,93618610,6.89,8,2,2,979099
000584,93622190,6.4,15,2,1,984995
000584,93623360,6.42,50,2,2,986708
000584,93626560,6.43,2,2,1,991371
000584,93626740,6.3,50,2,1,991600
000584,93627130,6.41,1,2,1,992080
000584,93627530,6.41,1,2,1,992736
000584,93627530,6.41,1,2,1,992738
000584,93628490,6.98,1,2,2,994423
000584,93630820,6.35,20,2,1,997923
000584,93631230,6.41,1,2,1,998568
000584,93631240,6.41,1,2,1,998594
000584,93631340,6.41,1,2,1,998756
000584,93633240,6.4,3,2,1,1001584
000584,93633260,6.4,1,2,1,1001632
000584,93633370,6.38,16,2,1,1001855
000584,93634670,6.4,40,2,1,1003952
000584,93635680,6.66,10,2,2,1005451
000584,93635730,6.9,40,2,2,1005537
000584,93636580,6.4,2,2,1,1006758
000584,93637910,6.41,1,2,1,1008931
000584,93637930,6.41,1,2,1,1008978
000584,93637950,6.41,1,2,1,1009022
000584,93637960,6.41,1,2,1,1009033
000584,93638000,6.41,1,2,1,1009098
000584,93638060,6.46,1,2,1,1009192
000584,93640250,6.41,1,2,1,1012500
000584,93640640,6.43,15,2,2,1013010
000584,93641980,6.55,35,2,2,1014811
000584,93643070,6.94,8,2,2,1016580
000584,93644160,6.4,15,2,1,1018067
000584,93647880,6.45,5,2,2,1023414
000584,93648950,6.42,45,2,2,1025346
000584,93650870,6.41,1,2,1,1028234
000584,93651370,6.38,5,2,1,1029069
000584,93651740,6.41,30,2,2,1029697
000584,93654170,6.41,23,2,1,1033251
000584,93657270,6.4,1,2,1,1037835
000584,93657270,6.4,1,2,1,1037839
000584,93659170,6.99,100,2,1,1040799
000584,93700160,6.41,15,2,1,1042136
000584,93700300,6.42,7,2,2,1042317
000584,93703050,6.99,1,2,2,1046412
000584,93703350,6.41,35,2,1,1046893
000584,93704420,6.42,5,2,2,1048656
000584,93705070,6.45,22,2,2,1049569
000584,93705660,6.9,10,2,2,1050364
000584,93706020,6.47,26,2,2,1050775
000584,93708550,6.99,2,2,2,1054490
000584,93709010,6.5,100,2,2,1055155
000584,93709370,6.42,1,2,1,1055753
000584,93709470,6.45,85,2,2,1055916
000584,93712870,6.57,10,2,2,1061367
000584,93713460,6.45,11,2,2,1062363
000584,93714400,6.98,65,2,2,1063458
000584,93715290,6.41,1,2,1,1064688
000584,93715290,6.41,1,2,1,1064689
000584,93717310,6.46,1,2,1,1067871
000584,93717830,6.42,50,2,2,1068596
000584,93720300,6.39,258,2,2,1072602
000584,93720310,6.39,41,2,1,1072626
000584,93721110,6.39,3,2,1,1073718
000584,93721330,6.39,21,2,1,1074111
000584,93721970,6.41,18,2,1,1075409
000584,93722040,0.0,5,U,2,1075559
000584,93722400,6.41,1,2,2,1076186
000584,93722880,6.38,50,2,1,1076803
000584,93731130,6.37,100,2,1,1089162
000584,93732730,6.41,16,2,2,1091334
000584,93733670,6.36,5,2,1,1092794
000584,93734500,6.39,11,2,1,1094140
000584,93736680,6.42,10,2,1,1097310
000584,93738030,6.49,5,2,2,1099475
000584,93738430,6.43,33,2,2,1100004
000584,93738770,6.57,4,2,2,1100461
000584,93742110,6.42,8,2,1,1105582
000584,93743590,6.39,20,2,1,1108133
000584,93744720,6.42,100,2,2,1109886
000584,93747880,6.41,2,2,2,1115030
000584,93748100,6.41,1,2,1,1115390
000584,93748100,6.41,1,2,1,1115392
000584,93748170,6.4,1,2,1,1115551
000584,93748180,6.4,3,2,1,1115555
000584,93748190,6.4,1,2,1,1115585
000584,93748200,6.39,1,2,1,1115594
000584,93748200,6.41,1,2,1,1115595
000584,93748300,6.4,1,2,1,1115759
000584,93748360,6.39,1,2,1,1115872
000584,93748370,6.4,2,2,1,1115891
000584,93748410,6.4,1,2,1,1115971
000584,93748440,6.4,1,2,1,1116022
000584,93748490,6.4,1,2,1,1116139
000584,93748810,6.41,1,2,1,1116653
000584,93748810,6.41,1,2,1,1116654
000584,93748810,6.4,15,2,1,1116669
000584,93748890,6.41,1,2,1,1116793
000584,93749290,6.42,3,2,2,1117410
000584,93751210,6.41,1,2,1,1120418
000584,93751230,6.4,6,2,1,1120459
000584,93751260,6.41,1,2,1,1120507
000584,93751270,6.4,5,2,1,1120513
000584,93751280,6.4,6,2,1,1120527
000584,93751310,6.4,4,2,1,1120566
000584,93751370,6.41,1,2,1,1120687
000584,93751370,6.41,3,2,1,1120688
000584,93752020,6.41,13,2,2,1121911
000584,93752640,6.41,1,2,1,1122952
000584,93752650,6.41,1,2,1,1122954
000584,93752900,6.41,1,2,1,1123261
000584,93753400,6.41,1,2,1,1124052
000584,93754130,6.41,50,2,2,1125072
000584,93754340,6.41,1,2,1,1125474
000584,93754440,6.41,11,2,1,1125697
000584,93757090,6.41,2,2,1,1129630
000584,93757240,6.41,36,2,1,1129915
000584,93757380,6.41,4,2,1,1130166
000584,93800450,6.41,1,2,1,1134731
000584,93803130,6.42,32,2,1,1139377
000584,93804770,6.41,1,2,1,1142251
000584,93804890,6.41,6,2,2,1142384
000584,93805080,6.44,3,2,1,1142800
000584,93806120,6.42,17,2,2,1144314
000584,93810690,6.67,30,2,2,1151976
000584,93810920,6.4,8,2,1,1152258
000584,93811010,6.99,143,1,1,1152408
000584,93811850,6.45,28,2,2,1153613
000584,93812380,6.41,1,2,1,1154415
000584,93819250,6.39,30,2,1,1165337
000584,93820000,6.66,70,2,2,1166407
000584,93820660,6.57,19,2,2,1167322
000584,93820750,6.38,50,2,1,1167453
000584,93821280,6.41,1,2,1,1168163
000584,93822990,6.6,10,2,2,1170786
000584,93824740,6.45,7,2,2,1173368
000584,93831660,6.48,216,2,2,1183162
000584,93833310,6.42,1,2,2,1185372
000584,93835320,6.41,5,2,1,1188587
000584,93838740,6.51,20,2,2,1193477
000584,93841170,6.41,18,2,2,1197104
000584,93841180,6.41,8,2,1,1197113
000584,93841390,6.41,1,2,1,1197386
000584,93842160,6.42,1,2,1,1198339
000584,93842160,6.42,1,2,1,1198341
000584,93842180,6.41,1,2,1,1198364
000584,93842190,6.42,1,2,1,1198383
000584,93842270,6.41,1,2,1,1198500
000584,93842280,6.4,1,2,1,1198516
000584,93842290,6.41,2,2,1,1198536
000584,93842310,6.14,59,2,1,1198567
000584,93842350,6.41,1,2,1,1198627
000584,93842500,6.41,1,2,1,1198874
000584,93842670,6.42,1,2,1,1199194
000584,93842820,6.42,1,2,1,1199441
000584,93845270,6.42,2,2,1,1202925
000584,93845280,6.42,1,2,1,1202930
000584,93846120,6.62,19,2,2,1204199
000584,93847590,6.68,20,2,2,1206341
000584,93847990,6.42,1,2,1,1206839
000584,93848200,6.99,3,2,2,1207091
000584,93848970,6.42,1,2,1,1208515
000584,93852960,6.45,10,2,1,1214472
000584,93853770,6.42,36,2,2,1215446
000584,93854270,6.45,5,2,2,1216163
000584,93855830,6.56,20,2,2,1218398
000584,93902110,6.43,386,2,1,1227375
000584,93902780,6.68,42,2,2,1228339
000584,93903090,6.42,9,2,1,1228679
000584,93903550,6.43,1,2,1,1229419
000584,93903550,6.43,1,2,1,1229422
000584,93904690,6.42,86,2,1,1230989
000584,93905200,6.41,16,2,1,1231779
000584,93907560,6.43,63,2,2,1235296
000584,93910160,6.44,8,2,1,1238695
000584,93910930,6.42,2,2,1,1239875
000584,93911290,6.43,25,2,2,1240283
000584,93911770,6.39,259,2,2,1240976
000584,93912240,6.42,2,2,1,1241583
000584,93912370,6.42,1,2,2,1241809
000584,93912510,6.42,1,2,2,1242144
000584,93912540,6.42,1,2,2,1242192
000584,93915270,6.42,1,2,2,1245870
000584,93915500,6.42,1,2,2,1246277
000584,93915540,6.42,1,2,2,1246364
000584,93917880,6.51,34,2,2,1249675
000584,93918360,6.42,1,2,2,1250396
000584,93918550,6.42,1,2,2,1250697
000584,93918660,6.43,16,2,2,1250861
000584,93918720,6.42,1,2,2,1250978
000584,93921430,6.42,2,2,2,1255139
000584,93921450,6.43,1,2,1,1255181
000584,93921600,6.42,2,2,2,1255408
000584,93921740,6.42,2,2,2,1255695
000584,93924300,6.42,2,2,2,1259477
000584,93924470,6.42,2,2,2,1259733
000584,93924500,6.42,2,2,2,1259766
000584,93927040,6.43,10,2,2,1263282
000584,93927380,6.42,2,2,2,1263730
000584,93927440,6.42,2,2,2,1263833
000584,93927500,6.28,7,2,1,1264000
000584,93927520,6.42,2,2,2,1264067
000584,93927550,6.42,2,2,2,1264108
000584,93929750,6.47,50,2,2,1268017
000584,93930460,6.42,1,2,2,1269318
000584,93931250,6.44,5,2,2,1270898
000584,93933330,6.45,15,2,1,1273798
000584,93933360,6.42,1,2,2,1273852
000584,93933490,6.42,10,2,1,1274117
000584,93933560,6.42,6,2,2,1274250
000584,93933720,6.42,6,2,2,1274550
000584,93933990,6.42,6,2,2,1275041
000584,93934360,6.72,20,2,2,1275600
000584,93934570,6.42,6,2,2,1275953
000584,93934890,6.42,6,2,2,1276415
000584,93936450,6.42,3,2,2,1278670
000584,93937260,6.43,30,2,1,1280201
000584,93937270,6.43,22,2,2,1280214
000584,93937270,6.43,22,2,2,1280221
000584,93937270,6.43,10,2,2,1280234
000584,93937270,6.43,48,2,2,1280235
000584,93937600,6.35,16,2,1,1280697
000584,93938140,6.72,20,2,2,1281450
000584,93939310,6.41,2,2,1,1283200
000584,93939620,6.42,1,2,2,1283751
000584,93944390,6.42,15,2,2,1291246
000584,93945570,6.43,30,2,1,1292956
000584,93945580,6.43,14,2,2,1292965
000584,93945580,6.43,14,2,2,1292967
000584,93947080,6.99,69,2,2,1295405
000584,93948270,6.41,1,2,1,1297221
000584,93948280,6.41,1,2,1,1297222
000584,93948430,6.74,10,2,2,1297432
000584,93949780,6.42,20,2,1,1299672
000584,93951050,6.48,10,2,2,1301336
000584,93951300,6.43,96,2,2,1301746
000584,93952070,6.59,10,2,2,1303156
000584,93952140,6.69,20,2,2,1303265
000584,93954220,6.42,1,2,2,1306190
000584,93955360,6.42,19,2,2,1307967
000584,93955600,6.42,19,2,1,1308255
000584,93956080,6.43,1,2,2,1308897
000584,93957430,6.42,1,2,2,1310382
000584,93958080,6.6,12,2,2,1311478
000584,94000300,6.42,1,2,2,1314852
000584,94000810,6.55,2,2,1,1315806
000584,94000870,6.98,63,2,2,1315907
000584,94004440,6.42,1,2,2,1321192
000584,94006160,6.39,28,2,1,1323423
000584,94006350,6.99,20,2,2,1323784
000584,94006730,6.44,90,2,2,1324492
000584,94007470,6.39,50,2,1,1325574
000584,94009300,6.42,1,2,2,1328103
000584,94010580,6.73,30,2,2,1330106
000584,94013270,6.43,5,2,1,1334041
000584,94014020,6.43,50,2,2,1335174
000584,94015040,6.42,100,2,2,1336337
000584,94016820,6.5,20,2,2,1339229
000584,94017190,6.44,25,2,2,1339649
000584,94017530,6.01,600,2,1,1340093
000584,94025360,6.41,20,2,2,1351815
000584,94025810,6.74,41,2,2,1352381
000584,94027410,6.43,16,2,1,1354294
000584,94029620,6.43,17,2,2,1357268
000584,94030170,6.44,2,2,2,1357918
000584,94030730,6.4,10,2,1,1358748
000584,94035720,6.45,50,2,2,1365330
000584,94039620,6.43,5,2,2,1370531
000584,94041140,6.44,2,2,1,1372456
000584,94041710,6.5,20,2,2,1373063
000584,94042470,6.41,3,2,1,1374118
000584,94042880,6.42,100,2,1,1374713
000584,94043360,6.42,33,2,2,1375314
000584,94044980,6.42,21,2,2,1377213
000584,94046270,6.4,7,2,1,1379109
000584,94048610,6.41,6,2,2,1382057
000584,94049380,6.41,3,2,1,1383096
000584,94050510,6.45,8,2,2,1384555
000584,94051210,6.4,5,2,1,1385434
000584,94054030,6.45,3,2,2,1389340
000584,94054410,6.43,30,2,2,1389877
000584,94057880,6.42,50,2,2,1394372
000584,94059130,6.4,16,2,2,1395950
000584,94100280,6.42,2,2,1,1397237
000584,94100640,6.42,5,2,2,1397670
000584,94101360,6.43,10,2,2,1398802
000584,94102700,6.89,10,2,2,1400536
000584,94103640,6.4,7,2,1,1401764
000584,94108570,6.42,5,2,1,1408361
000584,94109250,6.4,2,2,1,1409330
000584,94112840,6.42,19,2,2,1414414
000584,94113310,6.6,10,2,2,1415089
000584,94114740,6.45,50,2,2,1416863
000584,94115270,6.4,1,2,1,1417577
000584,94119240,5.82,600,2,1,1423759
000584,94127230,6.65,30,2,2,1434066
000584,94127890,6.4,5,2,1,1435046
000584,94128550,6.42,7,2,1,1436018
000584,94128840,6.99,6,2,2,1436398
000584,94128960,6.42,30,2,2,1436605
000584,94132570,6.38,50,2,1,1441216
000584,94144260,6.45,100,2,2,1456330
000584,94145260,6.4,2,2,1,1457447
000584,94145290,6.4,1,2,1,1457473
000584,94145290,6.4,1,2,1,1457476
000584,94147550,6.4,100,2,1,1460459
000584,94148190,6.41,15,2,1,1461310
000584,94149710,6.42,5,2,2,1463599
000584,94150620,6.43,2,2,1,1464741
000584,94150720,6.6,30,2,2,1464874
000584,94151210,6.41,6,2,1,1465504
000584,94151990,6.41,3,2,1,1466709
000584,94156030,6.46,1,2,1,1471772
000584,94204510,6.42,30,2,1,1482903
000584,94205310,6.42,10,2,1,1483815
000584,94205740,6.42,8,2,1,1484316
000584,94206240,6.42,11,2,1,1484946
000584,94206310,6.41,1,2,1,1485046
000584,94206340,6.41,10,2,1,1485072
000584,94209100,6.66,300,2,2,1488517
000584,94209100,6.42,1,2,1,1488519
000584,94209100,6.42,1,2,1,1488521
000584,94209200,6.41,3,2,1,1488643
000584,94209210,6.42,5,2,1,1488651
000584,94209220,6.42,2,2,1,1488662
000584,94209240,6.41,2,2,1,1488708
000584,94209370,6.42,43,2,1,1488890
000584,94209480,6.42,1,2,1,1489055
000584,94209560,6.42,1,2,1,1489144
000584,94211910,6.68,20,2,2,1492216
000584,94212460,6.41,10,2,1,1492829
000584,94212460,6.41,3,2,1,1492830
000584,94214310,6.42,1,2,1,1495111
000584,94215330,6.42,2,2,1,1496347
000584,94218390,6.42,7,2,1,1500154
000584,94223060,6.99,3,2,2,1506149
000584,94223580,6.43,3,2,1,1506713
000584,94226330,6.42,1,2,1,1510107
000584,94226650,6.37,10,2,1,1510431
000584,94226850,6.47,1,2,1,1510637
000584,94227090,6.43,36,2,2,1510950
000584,94229610,6.43,1,2,1,1514581
000584,94231050,6.45,3,2,2,1516361
000584,94231290,6.43,10,2,1,1516666
000584,94236550,6.43,43,2,1,1523584
000584,94238630,6.42,15,2,2,1526443
000584,94238630,6.42,4,2,1,1526451
000584,94239390,6.43,10,2,1,1527371
000584,94242100,6.42,15,2,1,1530837
000584,94245280,6.42,1,2,1,1535172
000584,94245280,6.42,12,2,1,1535186
000584,94245290,6.42,1,2,1,1535198
000584,94245590,6.45,1,2,1,1535583
000584,94247510,6.36,3,2,1,1538389
000584,94248580,6.43,12,2,1,1539954
000584,94251240,6.5,30,2,2,1543522
000584,94251760,6.42,1,2,2,1544459
000584,94254240,6.43,6,2,1,1547551
000584,94255140,6.43,3,2,1,1548896
000584,94255740,6.44,12,2,2,1549624
000584,94257180,6.42,30,2,2,1551077
000584,94257260,6.43,5,2,1,1551162
000584,94257300,6.43,6,2,1,1551217
000584,94303190,6.44,1,2,1,1558346
000584,94303360,6.5,10,2,2,1558574
000584,94311060,6.4,7,2,2,1568196
000584,94311600,6.43,13,2,2,1568714
000584,94314020,6.6,30,2,2,1571619
000584,94315200,6.41,1,2,1,1572846
000584,94327290,6.42,4,2,1,1588030
000584,94327370,6.43,50,2,2,1588143
000584,94329910,6.25,7,2,1,1591342
000584,94331370,6.43,217,2,1,1593252
000584,94332120,6.43,36,2,2,1594161
000584,94333320,6.42,79,2,1,1595722
000584,94333400,6.43,6,2,1,1595812
000584,94333410,6.43,3,2,1,1595816
000584,94336380,6.45,5,2,2,1599402
000584,94337890,6.44,8,2,1,1601434
000584,94339130,6.43,4,2,1,1602827
000584,94339180,6.43,4,2,1,1602879
000584,94342490,6.44,3,2,1,1607196
000584,94343120,6.43,10,2,2,1608210
000584,94345270,6.43,2,2,1,1610775
000584,94347440,6.43,201,2,2,1613425
000584,94352050,6.61,2,2,2,1619286
000584,94353080,6.48,1,2,1,1620500
000584,94353620,6.41,10,2,1,1621113
000584,94354160,6.42,1,2,1,1621726
000584,94354170,6.42,1,2,1,1621752
000584,94356990,6.42,50,2,2,1625081
000584,94357260,6.44,1,2,1,1625412
000584,94358400,6.99,36,2,2,1627063
000584,94400240,6.4,14,2,1,1629177
000584,94401470,6.42,77,2,2,1630933
000584,94404020,6.4,6,2,1,1634034
000584,94404990,6.48,19,2,2,1635071
000584,94407540,6.43,26,2,2,1638267
000584,94408610,6.43,43,2,1,1639335
000584,94409250,6.41,3,2,1,1640118
000584,94409250,6.41,1,2,1,1640125
000584,94411220,6.47,20,2,2,1642546
000584,94414880,6.42,10,2,2,1647301
000584,94417700,6.44,1,2,2,1650835
000584,94418030,6.41,202,2,2,1651236
000584,94418370,6.42,1,2,1,1651634
000584,94420110,6.42,32,2,1,1654107
000584,94420570,6.41,72,2,1,1654703
000584,94421170,6.41,2,2,1,1655348
000584,94421180,6.41,15,2,1,1655364
000584,94421360,6.41,2,2,1,1656162
000584,94421450,6.41,1,2,1,1656349
000584,94423080,6.41,2,2,1,1658441
000584,94424260,6.41,1,2,1,1659817
000584,94424340,6.41,31,2,1,1659905
000584,94427170,6.41,5,2,1,1663545
000584,94427330,6.41,19,2,1,1664388
000584,94427380,6.41,3,2,1,1664452
000584,94427460,6.41,1,2,1,1664565
000584,94427470,6.41,2,2,1,1664569
000584,94427470,6.41,2,2,1,1664584
000584,94429190,6.41,31,2,1,1666699
000584,94430210,6.41,1,2,1,1667939
000584,94430220,6.41,1,2,1,1667959
000584,94432080,6.43,30,2,2,1670889
000584,94433810,6.42,5,2,2,1672976
000584,94435290,6.41,15,2,1,1674935
000584,94437680,6.42,10,2,2,1678210
000584,94442180,6.42,1,2,1,1684103
000584,94442580,6.41,1,2,1,1684773
000584,94445190,6.41,1,2,1,1688072
000584,94449480,6.43,40,2,2,1694302
000584,94453480,6.4,100,2,1,1699422
000584,94453520,6.4,15,2,1,1699476
000584,94455290,6.43,1,2,1,1702094
000584,94455740,6.3,1,2,1,1702616
000584,94459690,6.42,30,2,2,1707673
000584,94503550,6.42,30,2,2,1712791
000584,94505930,6.42,79,2,1,1716110
000584,94506390,6.42,3,2,1,1716770
000584,94506390,6.42,1,2,1,1716771
000584,94511300,6.43,7,2,1,1723097
000584,94512620,6.88,1,2,2,1724781
000584,94514380,6.42,3,2,1,1727051
000584,94515230,6.42,1,2,1,1728159
000584,94515260,6.42,4,2,2,1728225
000584,94517680,6.42,5,2,2,1731455
000584,94517980,6.42,7,2,1,1731791
000584,94518410,6.42,1,2,2,1732398
000584,94525420,6.43,30,2,2,1741909
000584,94526670,6.58,20,2,2,1743234
000584,94527230,6.42,1,2,2,1743878
000584,94527490,6.42,1,2,2,1744174
000584,94527490,6.42,1,2,2,1744176
000584,94530390,6.42,1,2,2,1747638
000584,94530420,6.42,1,2,2,1747679
000584,94530480,6.42,1,2,2,1747752
000584,94531710,6.4,74,2,1,1749256
000584,94532400,6.41,200,2,1,1749971
000584,94539280,6.42,1,2,2,1758024
000584,94539390,6.42,1,2,2,1758182
000584,94539560,6.42,1,2,2,1758448
000584,94545360,6.44,1,2,1,1765217
000584,94547280,6.42,10,2,2,1767582
000584,94550850,6.45,400,2,2,1771748
000584,94554890,6.42,9,2,2,1777130
000584,94557370,6.43,186,2,2,1780124
000584,94559100,6.55,4,2,2,1782356
000584,94601310,6.96,1,2,1,1784876
000584,94602360,6.42,8,2,2,1785975
000584,94603330,6.41,61,2,2,1787084
000584,94605030,6.41,21,2,2,1789264
000584,94606210,6.41,100,2,2,1790473
000584,94609210,6.41,1,2,2,1794101
000584,94621620,6.44,100,2,2,1808555
000584,94625190,6.41,19,2,2,1813065
000584,94625220,6.42,10,2,2,1813110
000584,94626770,6.42,85,2,2,1814671
000584,94628320,6.49,2,2,2,1816588
000584,94630370,6.42,10,2,1,1818616
000584,94631160,6.41,100,2,2,1819638
000584,94636420,6.42,1,2,1,1825476
000584,94637270,6.41,10,2,2,1826562
000584,94639460,6.41,2,2,1,1829130
000584,94639580,6.46,1,2,1,1829251
000584,94640520,6.74,10,2,2,1830374
000584,94641270,6.41,8,2,1,1831215
000584,94641850,6.4,63,2,2,1831875
000584,94643190,6.41,1,2,1,1833611
000584,94647390,6.44,27,2,2,1838468
000584,94647610,6.42,10,2,2,1838729
000584,94647630,6.41,10,2,1,1838746
000584,94650550,6.42,273,2,2,1842145
000584,94651110,6.39,3,2,1,1842755
000584,94652850,6.41,7,2,2,1845000
000584,94654250,6.37,150,2,1,1846447
000584,94655870,6.35,19,2,1,1848245
000584,94657370,6.43,8,2,2,1849831
000584,94706930,6.4,10,2,2,1860605
000584,94709650,6.42,5,2,2,1863583
000584,94712170,6.4,50,2,2,1866203
000584,94713320,6.46,5,2,1,1867525
000584,94716270,6.41,100,2,2,1870760
000584,94718180,6.39,4,2,1,1872544
000584,94721800,5.72,48,2,2,1876383
000584,94721980,6.4,29,2,2,1876595
000584,94726470,6.4,13,2,2,1881416
000584,94729980,6.41,58,2,2,1885131
000584,94730170,6.4,1,2,2,1885286
000584,94730250,6.4,38,2,2,1885347
000584,94730730,6.4,1,2,2,1885953
000584,94732640,6.4,5,2,2,1887918
000584,94733020,6.4,200,2,2,1888319
000584,94733410,6.41,3,2,2,1888768
000584,94733490,6.4,2,2,2,1888849
000584,94733520,6.4,1,2,2,1888896
000584,94733530,6.4,1,2,2,1888919
000584,94735200,6.4,1,2,2,1890742
000584,94736240,6.39,10,2,1,1891789
000584,94736450,6.41,1,2,1,1892074
000584,94736860,6.38,4,2,1,1892558
000584,94743110,6.39,1,2,1,1899247
000584,94746200,6.39,12,2,2,1902428
000584,94746230,6.4,20,2,1,1902475
000584,94751470,6.4,1,2,1,1908160
000584,94754130,6.39,5,2,2,1911139
000584,94754650,6.4,13,2,1,1911867
000584,94757310,6.4,1,2,2,1914811
000584,94758560,6.98,5,2,2,1916339
000584,94758630,6.38,16,2,2,1916438
000584,94759160,6.66,10,2,2,1916944
000584,94804440,6.4,8,2,1,1922960
000584,94805650,6.4,5,2,2,1924317
000584,94806220,6.39,10,2,1,1924975
000584,94806700,6.37,3,2,1,1925553
000584,94807600,6.39,85,2,2,1926578
000584,94807770,6.99,3,2,2,1926753
000584,94807890,6.39,30,2,2,1926901
000584,94809160,6.39,3,2,1,1928144
000584,94809260,6.39,3,2,1,1928252
000584,94809380,6.39,15,2,1,1928413
000584,94810950,6.38,74,2,1,1930149
000584,94810950,6.39,12,2,1,1930152
000584,94811380,6.39,12,2,1,1930586
000584,94811400,6.39,12,2,1,1930644
000584,94811560,6.8,32,2,2,1930807
000584,94811890,6.39,12,2,1,1931130
000584,94811900,6.39,8,2,1,1931164
000584,94812170,6.39,2,2,1,1931459
000584,94812210,6.39,1,2,1,1931503
000584,94812240,6.39,1,2,1,1931537
000584,94812260,6.39,2,2,1,1931567
000584,94812290,6.39,1,2,1,1931596
000584,94812300,6.39,2,2,1,1931602
000584,94812340,6.39,5,2,1,1931657
000584,94812390,6.39,2,2,1,1931742
000584,94812420,6.39,2,2,1,1931772
000584,94812430,6.39,2,2,1,1931773
000584,94812440,6.39,2,2,1,1931796
000584,94812490,6.39,1,2,1,1931875
000584,94812520,6.39,9,2,1,1931904
000584,94812640,6.39,2,2,1,1932023
000584,94812680,6.39,7,2,1,1932074
000584,94815020,6.39,1,2,1,1934714
000584,94815270,6.37,4,2,1,1934963
000584,94815390,6.39,5,2,1,1935099
000584,94815390,6.39,2,2,1,1935100
000584,94818310,6.46,3,2,1,1938450
000584,94821000,6.38,300,2,1,1941346
000584,94821140,6.44,1,2,1,1941509
000584,94821320,6.39,12,2,2,1941760
000584,94821690,6.38,20,2,1,1942232
000584,94823530,6.41,1,2,1,1944573
000584,94824440,6.39,15,2,1,1945742
000584,94825070,6.42,30,2,2,1946562
000584,94830690,6.36,30,2,1,1952698
000584,94831730,6.4,81,2,1,1953767
000584,94833320,6.39,1,2,1,1955165
000584,94836190,6.39,10,2,1,1958421
000584,94836240,6.4,6,2,1,1958464
000584,94839170,6.39,47,2,1,1961868
000584,94839180,6.38,4,2,1,1961880
000584,94842410,6.41,5,2,1,1965412
000584,94844430,6.99,9,2,2,1967439
000584,94851960,6.67,3,2,2,1975632
000584,94852480,6.99,23,2,2,1976156
000584,94853400,6.44,30,2,2,1977170
000584,94857080,6.39,20,2,1,1981520
000584,94857370,6.42,2,2,2,1981920
000584,94902460,6.4,10,2,1,1987568
000584,94904460,6.4,5,2,2,1990123
000584,94905930,6.4,30,2,1,1991888
000584,94906950,6.52,30,2,2,1993319
000584,94907180,6.55,25,2,2,1993550
000584,94909910,6.4,380,2,2,1996582
000584,94910140,6.42,3,2,2,1996929
000584,94912160,6.4,5,2,1,1999214
